booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
877,67726,Stayed,1/11/2022,1/12/2022,1,288,3769,798,1/11/2022
56,71382,Stayed,1/12/2022,1/14/2022,1,486,4287,943,1/11/2022
992,72674,Stayed,1/11/2022,1/14/2022,1,594,11384,2987,1/11/2022
530,75070,Cancelled,1/11/2022,1/12/2022,1,37,1884,398,1/11/2022
97,77745,Cancelled,3/5/2022,3/8/2022,1,86,9859,2086,1/11/2022
98,77745,Cancelled,3/11/2022,3/14/2022,1,86,9859,2086,1/11/2022
228,78264,Cancelled,1/14/2022,1/15/2022,1,299,3509,772,1/11/2022
796,81775,Cancelled,1/20/2022,1/21/2022,1,704,2534,536,1/11/2022
973,86742,Stayed,1/11/2022,1/12/2022,2,44,3962,1005,1/11/2022
361,92904,Stayed,1/11/2022,1/12/2022,1,205,2924,618,1/11/2022
538,105510,Stayed,1/15/2022,1/16/2022,1,449,2783,589,1/11/2022
338,114013,Cancelled,3/9/2022,3/11/2022,1,296,6692,1416,1/11/2022
339,114013,Cancelled,3/7/2022,3/9/2022,1,296,6757,1430,1/11/2022
459,116791,Cancelled,1/12/2022,1/13/2022,1,116,1689,358,1/11/2022
927,135873,Stayed,1/11/2022,1/12/2022,1,217,1559,409,1/11/2022
210,137492,Stayed,1/11/2022,1/12/2022,1,635,1754,371,1/11/2022
297,143338,Stayed,1/11/2022,1/12/2022,1,170,1949,413,1/11/2022
996,162418,Stayed,1/12/2022,1/13/2022,1,751,4029,853,1/11/2022
239,188854,Stayed,1/11/2022,1/12/2022,1,315,3509,743,1/11/2022
802,189822,Stayed,1/12/2022,1/13/2022,1,586,1689,372,1/11/2022
59,192162,Cancelled,1/16/2022,1/17/2022,1,153,2144,453,1/11/2022
997,195264,Cancelled,1/12/2022,1/13/2022,1,751,4289,908,1/11/2022
742,7282,Stayed,1/13/2022,1/14/2022,1,459,2469,523,1/12/2022
715,13378,Cancelled,1/25/2022,1/26/2022,1,417,1732,366,1/12/2022
81,17746,Cancelled,1/26/2022,1/28/2022,1,245,6620,1400,1/12/2022
860,18527,Stayed,2/21/2022,2/23/2022,1,226,4807,0,1/12/2022
382,20597,Cancelled,2/2/2022,2/6/2022,1,135,11955,3035,1/12/2022
800,28143,Stayed,1/22/2022,1/28/2022,1,666,18712,4116,1/12/2022
801,28143,Stayed,1/22/2022,1/25/2022,1,666,8576,1887,1/12/2022
523,30963,Stayed,1/13/2022,1/14/2022,1,305,2209,468,1/12/2022
855,38733,Cancelled,3/3/2022,3/7/2022,1,136,21055,4454,1/12/2022
350,45412,Stayed,1/12/2022,1/13/2022,1,331,2404,508,1/12/2022
976,45445,Stayed,1/12/2022,1/13/2022,1,777,1884,479,1/12/2022
511,46697,No Show,1/13/2022,1/14/2022,1,33,2209,468,1/12/2022
443,50900,Cancelled,1/12/2022,1/13/2022,1,313,2729,601,1/12/2022
694,78454,Cancelled,1/13/2022,1/14/2022,1,364,2014,426,1/12/2022
732,78454,No Show,1/12/2022,1/13/2022,1,417,2032,430,1/12/2022
617,87764,Stayed,1/12/2022,1/13/2022,1,653,1754,446,1/12/2022
618,87764,Cancelled,1/12/2022,1/13/2022,1,653,1754,446,1/12/2022
726,93144,Cancelled,1/14/2022,1/15/2022,1,417,1732,381,1/12/2022
806,97682,Cancelled,1/15/2022,1/18/2022,1,628,5214,1103,1/12/2022
881,107187,Stayed,1/12/2022,1/13/2022,1,800,3704,783,1/12/2022
564,108169,Cancelled,1/20/2022,1/21/2022,1,207,1949,413,1/12/2022
357,119314,Cancelled,1/16/2022,1/17/2022,1,92,2404,508,1/12/2022
336,119466,Cancelled,1/13/2022,1/14/2022,1,301,3379,858,1/12/2022
725,125141,Cancelled,1/14/2022,1/15/2022,1,417,1732,366,1/12/2022
485,138579,Cancelled,1/15/2022,1/21/2022,6,3,91962,20231,1/12/2022
939,140493,No Show,1/12/2022,1/13/2022,1,162,2487,526,1/12/2022
722,142186,Stayed,1/15/2022,1/16/2022,1,417,1732,366,1/12/2022
422,163779,Stayed,1/12/2022,1/13/2022,1,441,3119,660,1/12/2022
593,168886,Cancelled,1/14/2022,1/15/2022,1,523,2404,508,1/12/2022
267,182461,Cancelled,1/16/2022,1/18/2022,1,31,9747,2474,1/12/2022
804,186338,Cancelled,1/23/2022,1/25/2022,2,628,8445,1786,1/12/2022
229,188854,Cancelled,1/12/2022,1/13/2022,1,299,2924,618,1/12/2022
305,189707,Cancelled,1/13/2022,1/15/2022,1,73,5717,1210,1/12/2022
130,191775,Stayed,1/16/2022,1/17/2022,1,84,2079,440,1/12/2022
736,16173,Cancelled,1/18/2022,1/19/2022,1,365,1494,0,1/13/2022
372,20154,Stayed,1/13/2022,1/14/2022,1,668,3184,673,1/13/2022
269,33978,Stayed,1/15/2022,1/16/2022,1,884,4874,1073,1/13/2022
301,34654,Stayed,1/16/2022,1/17/2022,1,73,2209,468,1/13/2022
825,35857,Stayed,1/13/2022,1/16/2022,1,140,14621,3216,1/13/2022
469,49431,Stayed,1/13/2022,1/14/2022,1,21,2469,523,1/13/2022
303,53976,Stayed,1/14/2022,1/15/2022,1,73,2209,468,1/13/2022
94,62595,Cancelled,1/27/2022,1/30/2022,2,944,21212,5385,1/13/2022
868,66504,Stayed,1/14/2022,1/17/2022,1,267,16766,3546,1/13/2022
151,77179,Stayed,1/13/2022,1/14/2022,1,106,2469,523,1/13/2022
104,78626,Stayed,1/13/2022,1/14/2022,1,837,3444,728,1/13/2022
150,82881,Stayed,2/13/2022,2/15/2022,1,106,6627,1403,1/13/2022
442,111950,Stayed,1/13/2022,1/14/2022,1,313,2729,578,1/13/2022
477,138882,Stayed,1/13/2022,1/15/2022,1,29,3442,728,1/13/2022
937,140493,No Show,1/13/2022,1/14/2022,1,162,2371,502,1/13/2022
938,140493,Cancelled,1/13/2022,1/14/2022,2,162,4826,1021,1/13/2022
74,140507,Cancelled,1/17/2022,1/18/2022,2,583,5327,1128,1/13/2022
296,143338,Stayed,1/13/2022,1/14/2022,1,170,2404,508,1/13/2022
392,151526,Cancelled,1/14/2022,1/15/2022,1,147,3704,941,1/13/2022
969,171124,Cancelled,1/22/2022,1/23/2022,1,569,2729,578,1/13/2022
430,177670,Stayed,1/13/2022,1/14/2022,1,62,1754,371,1/13/2022
304,189707,Stayed,1/13/2022,1/15/2022,1,73,5717,1210,1/13/2022
441,7936,Stayed,1/14/2022,1/15/2022,1,313,2729,578,1/14/2022
737,8066,Cancelled,1/14/2022,1/15/2022,1,365,1949,0,1/14/2022
746,12781,Stayed,1/14/2022,1/15/2022,1,489,3119,660,1/14/2022
901,23250,Stayed,1/14/2022,1/15/2022,1,500,2014,426,1/14/2022
596,23806,Cancelled,1/15/2022,1/16/2022,1,399,2209,561,1/14/2022
717,28914,Stayed,1/20/2022,1/21/2022,1,417,1732,381,1/14/2022
591,33493,Stayed,1/14/2022,1/15/2022,2,523,4157,880,1/14/2022
699,33945,Cancelled,1/20/2022,1/22/2022,1,58,5457,1155,1/14/2022
302,34654,Stayed,1/15/2022,1/16/2022,1,73,2209,468,1/14/2022
117,35354,Stayed,1/15/2022,1/19/2022,1,597,10270,2173,1/14/2022
429,40035,Stayed,1/14/2022,1/15/2022,1,62,2014,426,1/14/2022
428,48935,Cancelled,1/15/2022,1/16/2022,1,62,1949,429,1/14/2022
723,50869,Stayed,1/14/2022,1/15/2022,1,417,2900,614,1/14/2022
327,56558,Stayed,1/14/2022,1/15/2022,1,439,3574,756,1/14/2022
636,61921,Cancelled,1/15/2022,1/16/2022,1,346,2209,468,1/14/2022
540,62101,Stayed,1/14/2022,1/15/2022,1,449,2192,464,1/14/2022
328,66097,Cancelled,1/14/2022,1/15/2022,1,439,3574,908,1/14/2022
795,81775,Stayed,1/20/2022,1/21/2022,1,704,2144,453,1/14/2022
333,84259,Stayed,1/14/2022,1/15/2022,1,301,3379,858,1/14/2022
279,85562,Stayed,1/14/2022,1/15/2022,1,473,2664,563,1/14/2022
990,87768,Stayed,1/15/2022,1/17/2022,1,594,5330,1128,1/14/2022
816,106307,Stayed,1/14/2022,1/15/2022,2,862,2795,592,1/14/2022
592,113889,Stayed,1/14/2022,1/15/2022,1,523,2079,440,1/14/2022
509,119112,Cancelled,1/21/2022,1/22/2022,1,33,2144,453,1/14/2022
226,121464,Stayed,1/14/2022,1/15/2022,1,299,3509,743,1/14/2022
886,121674,Stayed,1/14/2022,1/16/2022,1,117,10917,2310,1/14/2022
522,127661,Stayed,1/14/2022,1/21/2022,1,305,14551,3078,1/14/2022
26,127850,Cancelled,1/14/2022,1/15/2022,1,88,1905,403,1/14/2022
46,127850,Stayed,1/14/2022,1/15/2022,1,194,2404,508,1/14/2022
386,128782,Cancelled,1/14/2022,1/15/2022,1,129,3249,688,1/14/2022
563,130031,Stayed,1/14/2022,1/15/2022,1,207,1949,413,1/14/2022
539,135460,Stayed,1/14/2022,1/15/2022,1,449,2522,534,1/14/2022
478,138882,Cancelled,1/14/2022,1/15/2022,1,29,2339,495,1/14/2022
935,140493,No Show,1/16/2022,1/17/2022,3,162,6915,1463,1/14/2022
749,143237,Cancelled,1/29/2022,1/30/2022,1,522,2599,550,1/14/2022
223,162144,Stayed,1/15/2022,1/17/2022,1,299,6497,1429,1/14/2022
923,163001,Stayed,1/14/2022,1/15/2022,1,670,1819,385,1/14/2022
972,165241,Cancelled,1/14/2022,1/16/2022,1,44,4677,1187,1/14/2022
260,172006,Stayed,1/14/2022,1/15/2022,1,883,3752,794,1/14/2022
614,178405,Stayed,1/18/2022,1/19/2022,1,653,2274,481,1/14/2022
21,193036,Cancelled,2/8/2022,2/12/2022,1,88,12100,2560,1/14/2022
724,196588,Stayed,1/14/2022,1/15/2022,1,417,2734,579,1/14/2022
165,6989,Stayed,1/15/2022,1/16/2022,1,554,2209,468,1/15/2022
287,15445,Cancelled,1/18/2022,1/19/2022,1,397,4744,1003,1/15/2022
399,23806,No Show,1/15/2022,1/16/2022,1,366,1495,317,1/15/2022
643,32837,Stayed,1/16/2022,1/17/2022,1,176,2209,468,1/15/2022
828,40151,Stayed,1/15/2022,1/17/2022,1,932,3247,824,1/15/2022
421,43523,Cancelled,1/15/2022,1/16/2022,1,396,2989,658,1/15/2022
505,60515,Cancelled,1/22/2022,1/23/2022,1,33,2079,440,1/15/2022
349,63032,Stayed,1/15/2022,1/16/2022,1,331,2404,508,1/15/2022
460,67664,Cancelled,1/15/2022,1/16/2022,1,116,1884,415,1/15/2022
484,68127,Stayed,1/15/2022,1/16/2022,1,3,2339,495,1/15/2022
238,69769,Stayed,1/18/2022,1/19/2022,1,315,3119,660,1/15/2022
227,72807,Cancelled,1/15/2022,1/16/2022,1,299,3249,825,1/15/2022
375,74653,Stayed,1/15/2022,1/16/2022,1,716,3444,758,1/15/2022
605,96563,Stayed,1/15/2022,1/16/2022,1,131,2274,481,1/15/2022
671,99316,Stayed,1/20/2022,1/23/2022,1,239,7391,1563,1/15/2022
93,119500,Stayed,1/15/2022,1/16/2022,1,944,1702,360,1/15/2022
674,120625,Stayed,1/15/2022,1/16/2022,1,239,2058,436,1/15/2022
905,129376,Cancelled,1/15/2022,1/16/2022,1,261,2404,529,1/15/2022
198,139720,Cancelled,1/20/2022,1/22/2022,1,888,6627,1458,1/15/2022
936,140493,No Show,1/15/2022,1/16/2022,2,162,5364,1135,1/15/2022
919,143977,Stayed,1/15/2022,1/16/2022,2,965,4027,853,1/15/2022
920,143977,Cancelled,1/15/2022,1/16/2022,2,965,4027,886,1/15/2022
615,145744,Cancelled,1/15/2022,1/16/2022,1,653,2339,495,1/15/2022
585,151502,Cancelled,1/15/2022,1/16/2022,1,955,2339,495,1/15/2022
476,163241,Cancelled,1/17/2022,1/18/2022,1,29,2014,426,1/15/2022
510,171636,Cancelled,1/21/2022,1/22/2022,1,33,2079,440,1/15/2022
601,171784,Stayed,1/15/2022,1/16/2022,1,848,2664,563,1/15/2022
33,172653,Cancelled,1/15/2022,1/16/2022,1,859,1689,358,1/15/2022
20,193036,Cancelled,2/10/2022,2/13/2022,1,88,9075,1920,1/15/2022
73,3580,Stayed,1/17/2022,1/19/2022,1,583,4677,990,1/16/2022
557,10453,Cancelled,1/26/2022,1/28/2022,1,207,3637,800,1/16/2022
529,13091,Stayed,1/16/2022,1/17/2022,1,37,1624,343,1/16/2022
692,14755,Stayed,1/16/2022,1/17/2022,1,364,1429,303,1/16/2022
286,15445,Cancelled,1/18/2022,1/19/2022,1,397,4744,1003,1/16/2022
681,21854,Cancelled,1/16/2022,1/17/2022,2,77,4004,847,1/16/2022
23,42387,Stayed,1/22/2022,1/24/2022,1,88,4802,1016,1/16/2022
131,47942,Stayed,1/16/2022,1/17/2022,1,84,1689,372,1/16/2022
86,50628,Stayed,1/19/2022,1/20/2022,1,56,3704,941,1/16/2022
693,51987,Cancelled,1/16/2022,1/17/2022,1,364,1754,371,1/16/2022
803,64904,Stayed,1/21/2022,1/22/2022,1,628,2427,534,1/16/2022
266,64956,Stayed,1/18/2022,1/19/2022,1,31,3899,825,1/16/2022
146,65660,Stayed,1/17/2022,1/21/2022,1,975,7145,1572,1/16/2022
225,72807,Stayed,1/16/2022,1/17/2022,1,299,2924,743,1/16/2022
558,77525,Stayed,1/21/2022,1/22/2022,1,207,1819,385,1/16/2022
562,77525,Cancelled,1/21/2022,1/22/2022,1,207,1949,413,1/16/2022
72,79348,Stayed,1/16/2022,1/17/2022,1,107,2989,633,1/16/2022
989,87768,Stayed,1/17/2022,1/20/2022,1,594,9887,2510,1/16/2022
991,87768,Cancelled,1/17/2022,1/21/2022,1,594,13151,3339,1/16/2022
871,100139,Stayed,1/16/2022,1/18/2022,1,234,8447,1858,1/16/2022
954,114490,Stayed,1/16/2022,1/17/2022,1,203,2339,495,1/16/2022
118,119500,Stayed,1/16/2022,1/17/2022,1,597,2555,540,1/16/2022
827,125092,Stayed,1/16/2022,1/17/2022,1,932,1559,330,1/16/2022
231,143969,Stayed,1/16/2022,1/18/2022,1,299,5977,1265,1/16/2022
849,146588,Stayed,1/17/2022,1/18/2022,1,750,2859,605,1/16/2022
248,162144,Cancelled,1/16/2022,1/17/2022,1,557,2989,633,1/16/2022
38,169327,Stayed,1/20/2022,1/22/2022,1,232,6482,1372,1/16/2022
502,171636,Stayed,1/21/2022,1/22/2022,1,33,2079,528,1/16/2022
224,188854,Cancelled,1/17/2022,1/18/2022,1,299,3249,688,1/16/2022
58,192162,Stayed,1/16/2022,1/17/2022,1,153,2339,594,1/16/2022
483,7121,Stayed,1/18/2022,1/19/2022,1,3,2079,458,1/17/2022
561,11404,Cancelled,1/19/2022,1/20/2022,1,207,1819,400,1/17/2022
495,19536,Stayed,1/28/2022,1/29/2022,1,33,2079,440,1/17/2022
513,19536,Cancelled,1/28/2022,1/29/2022,1,33,2079,440,1/17/2022
600,29619,Stayed,1/18/2022,1/19/2022,1,848,2534,536,1/17/2022
264,29885,Stayed,1/17/2022,1/18/2022,1,565,4354,921,1/17/2022
129,35610,Stayed,1/17/2022,1/18/2022,1,84,2079,440,1/17/2022
662,40671,Stayed,1/21/2022,1/22/2022,1,241,1949,413,1/17/2022
404,42551,Stayed,1/18/2022,1/19/2022,1,375,1884,398,1/17/2022
462,53934,Cancelled,1/18/2022,1/19/2022,1,263,2274,481,1/17/2022
710,67277,Stayed,1/20/2022,1/22/2022,1,448,4872,1031,1/17/2022
980,72253,Cancelled,2/13/2022,2/14/2022,1,677,3054,646,1/17/2022
876,75121,Cancelled,1/20/2022,1/22/2022,1,288,9812,2076,1/17/2022
278,82622,Stayed,1/17/2022,1/18/2022,1,473,2729,693,1/17/2022
857,88774,Stayed,1/17/2022,1/19/2022,2,538,31585,6681,1/17/2022
745,89579,Stayed,1/18/2022,1/19/2022,1,489,3444,728,1/17/2022
680,113889,Stayed,1/18/2022,1/19/2022,1,77,2178,461,1/17/2022
92,117605,Stayed,1/17/2022,1/18/2022,2,944,3461,733,1/17/2022
54,127850,Cancelled,1/21/2022,1/22/2022,1,486,2469,523,1/17/2022
145,133399,Stayed,1/20/2022,1/25/2022,1,975,10719,2358,1/17/2022
177,137492,Stayed,1/17/2022,1/18/2022,1,820,2339,495,1/17/2022
295,143338,Stayed,1/17/2022,1/18/2022,1,170,2014,426,1/17/2022
475,163241,Stayed,1/18/2022,1/19/2022,1,29,2014,426,1/17/2022
164,163441,Stayed,1/19/2022,1/20/2022,1,554,2209,468,1/17/2022
243,188854,Cancelled,1/17/2022,1/18/2022,1,315,3054,646,1/17/2022
922,190240,Stayed,1/17/2022,1/18/2022,1,670,1689,429,1/17/2022
720,191576,Stayed,1/17/2022,1/18/2022,1,417,2018,427,1/17/2022
550,8353,Cancelled,1/21/2022,1/22/2022,1,13,1949,413,1/18/2022
711,13378,Stayed,2/14/2022,2/15/2022,1,417,1732,366,1/18/2022
571,13959,Stayed,1/20/2022,1/24/2022,1,629,8637,1827,1/18/2022
934,14623,Cancelled,1/18/2022,1/19/2022,1,162,2726,576,1/18/2022
771,15656,Cancelled,2/27/2022,3/1/2022,1,997,10267,2606,1/18/2022
413,16292,Stayed,1/21/2022,1/22/2022,1,579,2404,508,1/18/2022
116,35354,Stayed,1/19/2022,1/20/2022,1,597,2796,592,1/18/2022
101,37423,Stayed,1/18/2022,1/19/2022,1,86,2102,444,1/18/2022
912,37981,Cancelled,1/19/2022,1/20/2022,1,59,2274,501,1/18/2022
755,41471,Stayed,1/18/2022,1/19/2022,1,522,2144,453,1/18/2022
759,41471,Cancelled,1/19/2022,1/20/2022,1,323,2664,586,1/18/2022
760,41471,Cancelled,1/18/2022,1/19/2022,1,323,2469,523,1/18/2022
507,51987,Stayed,1/19/2022,1/20/2022,1,33,2144,453,1/18/2022
456,55143,Cancelled,1/18/2022,1/22/2022,1,74,10717,2267,1/18/2022
84,69750,Stayed,1/24/2022,1/25/2022,1,56,3704,783,1/18/2022
87,69750,Cancelled,1/18/2022,1/19/2022,1,56,3314,701,1/18/2022
508,81637,Stayed,1/18/2022,1/19/2022,1,33,1949,429,1/18/2022
184,87218,Cancelled,1/21/2022,1/24/2022,12,691,83538,18379,1/18/2022
549,87679,Stayed,1/19/2022,1/21/2022,1,13,3117,685,1/18/2022
635,87764,No Show,1/19/2022,1/20/2022,1,346,1754,371,1/18/2022
68,92309,Cancelled,1/18/2022,1/19/2022,1,250,2079,0,1/18/2022
398,95174,Stayed,1/19/2022,1/20/2022,1,366,2092,442,1/18/2022
837,107726,Stayed,1/19/2022,1/21/2022,1,306,9812,2158,1/18/2022
838,107726,No Show,1/19/2022,1/21/2022,1,306,9812,2158,1/18/2022
320,123932,Stayed,1/18/2022,1/19/2022,1,142,3899,825,1/18/2022
847,125127,No Show,1/18/2022,1/19/2022,1,329,6174,1359,1/18/2022
102,128513,Stayed,1/18/2022,1/19/2022,1,86,2050,520,1/18/2022
858,132971,Stayed,1/19/2022,1/21/2022,1,804,9097,2001,1/18/2022
71,138055,Stayed,1/18/2022,1/19/2022,1,107,3249,825,1/18/2022
293,143338,Stayed,1/19/2022,1/20/2022,1,170,2209,468,1/18/2022
294,143338,Stayed,1/18/2022,1/19/2022,1,170,2209,468,1/18/2022
426,154248,Cancelled,1/19/2022,1/20/2022,1,62,2144,453,1/18/2022
967,162727,Stayed,1/21/2022,1/22/2022,1,574,2664,586,1/18/2022
548,165031,Cancelled,1/22/2022,1/23/2022,1,13,2209,468,1/18/2022
200,166969,Cancelled,1/20/2022,1/21/2022,1,699,4029,853,1/18/2022
408,181599,Stayed,1/23/2022,1/25/2022,2,960,6360,1399,1/18/2022
52,190191,Stayed,1/22/2022,1/24/2022,1,486,4287,943,1/18/2022
53,190191,Stayed,1/19/2022,1/21/2022,1,486,4157,914,1/18/2022
673,6284,Cancelled,1/20/2022,1/21/2022,1,239,2339,495,1/19/2022
277,8760,Stayed,1/21/2022,1/22/2022,1,473,2469,523,1/19/2022
718,8875,No Show,1/19/2022,1/20/2022,1,417,2092,531,1/19/2022
212,14687,Stayed,1/19/2022,1/20/2022,1,359,1819,385,1/19/2022
265,24613,Stayed,1/19/2022,1/20/2022,1,31,4159,880,1/19/2022
115,34633,No Show,1/21/2022,1/22/2022,1,597,3205,678,1/19/2022
752,41471,Stayed,1/19/2022,1/20/2022,1,522,2144,472,1/19/2022
481,44371,Stayed,1/21/2022,1/22/2022,1,3,2339,495,1/19/2022
468,45625,Stayed,1/19/2022,1/20/2022,1,21,1819,385,1/19/2022
128,47963,Stayed,1/19/2022,1/20/2022,1,84,2209,468,1/19/2022
306,56630,Cancelled,2/10/2022,2/12/2022,1,229,9357,1980,1/19/2022
25,62642,Stayed,1/19/2022,1/21/2022,1,88,5002,1058,1/19/2022
805,63569,No Show,1/19/2022,1/20/2022,1,628,1594,338,1/19/2022
768,68193,Cancelled,2/17/2022,2/21/2022,1,505,14035,2969,1/19/2022
679,75928,Cancelled,1/21/2022,1/22/2022,1,77,2301,487,1/19/2022
506,98373,Stayed,1/20/2022,1/21/2022,1,33,1949,413,1/19/2022
560,98373,Cancelled,1/20/2022,1/21/2022,1,207,1819,385,1/19/2022
123,106210,Stayed,1/19/2022,1/20/2022,1,154,1884,398,1/19/2022
819,106973,Cancelled,1/19/2022,1/20/2022,1,192,3834,844,1/19/2022
504,119112,Stayed,1/21/2022,1/22/2022,1,33,1949,413,1/19/2022
230,119565,Stayed,1/20/2022,1/21/2022,1,299,3054,776,1/19/2022
913,132187,Stayed,1/19/2022,1/20/2022,1,59,2079,440,1/19/2022
263,134918,Stayed,1/19/2022,1/20/2022,1,883,2253,476,1/19/2022
206,137492,Stayed,1/19/2022,1/20/2022,1,635,1949,413,1/19/2022
482,144642,Stayed,1/20/2022,1/21/2022,1,3,2079,458,1/19/2022
425,154248,Cancelled,1/19/2022,1/20/2022,1,62,2144,453,1/19/2022
719,164179,Stayed,1/19/2022,1/20/2022,1,417,1998,422,1/19/2022
744,186088,Stayed,1/19/2022,1/20/2022,1,489,3314,701,1/19/2022
964,192084,Stayed,1/20/2022,1/21/2022,1,574,2534,536,1/19/2022
345,193742,Stayed,1/20/2022,1/22/2022,1,421,3832,972,1/19/2022
105,8873,Stayed,1/20/2022,1/25/2022,1,161,7371,1560,1/20/2022
397,12255,Cancelled,1/25/2022,1/27/2022,1,366,3201,678,1/20/2022
402,12255,Stayed,1/25/2022,1/27/2022,1,375,3767,798,1/20/2022
403,12255,Cancelled,1/25/2022,1/27/2022,1,375,3767,798,1/20/2022
526,13951,Stayed,1/21/2022,1/22/2022,1,305,2014,426,1/20/2022
252,18979,Cancelled,1/28/2022,1/29/2022,1,132,4679,990,1/20/2022
647,20133,Stayed,1/21/2022,1/22/2022,1,50,2859,629,1/20/2022
649,20133,Cancelled,1/21/2022,1/22/2022,1,50,2859,0,1/20/2022
245,21016,Stayed,1/21/2022,1/22/2022,1,309,2599,550,1/20/2022
332,33359,Stayed,1/21/2022,1/22/2022,1,301,3054,646,1/20/2022
698,33945,Stayed,1/20/2022,1/22/2022,1,58,5327,1172,1/20/2022
107,57801,Stayed,1/22/2022,1/23/2022,1,161,1594,338,1/20/2022
271,60319,No Show,1/21/2022,1/22/2022,1,265,3899,990,1/20/2022
455,69450,Stayed,1/20/2022,1/21/2022,1,74,2079,528,1/20/2022
604,80607,Stayed,1/28/2022,1/29/2022,1,131,1819,385,1/20/2022
672,85412,Cancelled,1/22/2022,1/23/2022,1,239,2231,472,1/20/2022
634,87764,Stayed,1/20/2022,1/21/2022,1,346,1559,330,1/20/2022
633,91083,Stayed,1/21/2022,1/22/2022,1,346,2534,536,1/20/2022
691,101625,Cancelled,1/21/2022,1/22/2022,1,364,1884,398,1/20/2022
412,106764,Cancelled,1/21/2022,1/22/2022,1,579,2274,481,1/20/2022
971,109075,Stayed,1/20/2022,1/21/2022,1,44,1884,415,1/20/2022
904,133115,Stayed,1/20/2022,1/22/2022,1,261,4222,893,1/20/2022
197,139720,Cancelled,1/20/2022,1/22/2022,1,888,5912,1300,1/20/2022
292,143338,Stayed,1/20/2022,1/21/2022,1,170,2079,440,1/20/2022
613,145744,Stayed,1/20/2022,1/21/2022,1,653,2274,481,1/20/2022
42,154473,Stayed,1/21/2022,1/22/2022,1,195,2924,743,1/20/2022
782,192192,Stayed,1/20/2022,1/21/2022,1,808,2209,561,1/20/2022
696,13091,Stayed,1/22/2022,1/23/2022,1,58,1754,371,1/21/2022
572,14601,Stayed,1/21/2022,1/22/2022,1,629,2404,508,1/21/2022
573,14601,Cancelled,1/21/2022,1/22/2022,1,629,1689,358,1/21/2022
113,15775,Stayed,1/21/2022,1/22/2022,1,760,2209,468,1/21/2022
970,19964,Cancelled,1/22/2022,1/23/2022,2,44,4547,963,1/21/2022
963,21694,No Show,1/23/2022,1/24/2022,1,574,2079,440,1/21/2022
474,23457,Stayed,1/21/2022,1/22/2022,1,29,2274,501,1/21/2022
396,28805,Stayed,1/22/2022,1/23/2022,1,350,2859,1210,1/21/2022
775,33824,Stayed,1/21/2022,1/22/2022,1,877,2404,529,1/21/2022
776,33824,Cancelled,1/21/2022,1/22/2022,1,877,3184,673,1/21/2022
78,36787,Stayed,1/26/2022,1/27/2022,1,245,2284,580,1/21/2022
780,43827,Cancelled,1/23/2022,1/24/2022,1,808,4354,921,1/21/2022
879,44490,Stayed,1/21/2022,1/22/2022,1,800,5719,1210,1/21/2022
127,46373,No Show,1/25/2022,1/26/2022,1,84,2729,578,1/21/2022
836,50419,Cancelled,1/27/2022,1/30/2022,1,585,6950,1764,1/21/2022
451,55143,Stayed,1/22/2022,1/26/2022,1,74,11497,2432,1/21/2022
454,69450,Stayed,1/21/2022,1/22/2022,1,74,2144,453,1/21/2022
870,69610,Stayed,1/22/2022,1/23/2022,1,847,9554,2021,1/21/2022
67,70892,Stayed,1/21/2022,1/22/2022,1,250,2664,563,1/21/2022
612,71922,Cancelled,1/21/2022,1/22/2022,2,653,4547,963,1/21/2022
371,77837,Cancelled,2/14/2022,2/17/2022,1,668,10331,2273,1/21/2022
424,83467,Stayed,1/21/2022,1/22/2022,1,62,2274,481,1/21/2022
880,85307,Cancelled,1/21/2022,1/22/2022,1,800,5719,1210,1/21/2022
259,85715,Cancelled,1/21/2022,1/22/2022,1,883,4399,931,1/21/2022
716,94034,Cancelled,1/21/2022,1/22/2022,1,417,2811,595,1/21/2022
885,106210,Stayed,1/23/2022,1/24/2022,1,188,2924,1238,1/21/2022
43,108129,Stayed,1/21/2022,1/22/2022,1,195,2534,536,1/21/2022
157,109973,Cancelled,1/22/2022,1/23/2022,1,244,2209,561,1/21/2022
168,109973,Stayed,1/21/2022,1/22/2022,1,353,2534,536,1/21/2022
689,110246,Stayed,1/22/2022,1/23/2022,1,364,1949,825,1/21/2022
975,119441,Cancelled,10/12/2022,10/17/2022,1,777,18194,0,1/21/2022
646,122472,Stayed,1/21/2022,1/22/2022,1,50,3249,688,1/21/2022
903,133115,Stayed,1/22/2022,1/23/2022,1,261,2404,1018,1/21/2022
209,137492,Cancelled,1/21/2022,1/22/2022,1,635,2209,468,1/21/2022
199,150865,Cancelled,1/22/2022,1/23/2022,1,699,4484,1898,1/21/2022
24,151804,Cancelled,1/21/2022,1/22/2022,1,88,3236,684,1/21/2022
830,180731,Stayed,1/21/2022,1/23/2022,1,124,4607,975,1/21/2022
194,197267,Stayed,1/22/2022,1/23/2022,1,633,3964,0,1/21/2022
688,4121,No Show,1/22/2022,1/23/2022,1,364,2144,545,1/22/2022
690,4121,Cancelled,1/22/2022,1/23/2022,1,364,2144,453,1/22/2022
735,15900,Stayed,1/22/2022,1/23/2022,1,365,1494,0,1/22/2022
697,20026,Stayed,1/22/2022,1/23/2022,1,58,1949,413,1/22/2022
501,21418,Cancelled,1/23/2022,1/24/2022,1,33,1689,358,1/22/2022
